"20130116-150556","FIN","201312013010120130116    1635343587.83     233532984.50     ","   0.28   ","    "," 0",".23 ","       0",".14     378365497.84  824900384009.02    7726339727.95    846354270    995782960","GsEHeEYazEvDICmHMBViYbSczpeaGoOYwUCHcBZVtNUGDNNYeP          ","","","","","","","2013","1","20130101","20130116","    1635343587.83","     233532984.50","        0.28","        0.23","        0.14","     378365497.84","  824900384009.02","    7726339727.95","    846354270","    995782960","GsEHeEYazEvDICmHMBViYbSczpeaGoOYwUCHcBZVtNUGDNNYeP          ","201312013010120","130116","1635343587.83     233532984.50        0.28        0.23        0.14    "," 37836","00384009",".02    7","726339727.95"
"20130116-222246","FIN","201312013010120130116     966340311.14     119106073.40     ","   1.03   ","    "," 0",".96 ","       0",".12     150396475.23  202888305182.01    5979235865.97    115816700    123554027","VqmReKVvQxYHtXYldQMopMoNCEiRCJNHoBzaU                       ","","","","","","","2013","1","20130101","20130116","     966340311.14","     119106073.40","        1.03","        0.96","        0.12","     150396475.23","  202888305182.01","    5979235865.97","    115816700","    123554027","VqmReKVvQxYHtXYldQMopMoNCEiRCJNHoBzaU                       ","201312013010120","130116"," 966340311.14     119106073.40        1.03        0.96        0.12    "," 15039","88305182",".01    5","979235865.97"
"20130117-034256","FIN","201312013010120130117    7454451044.83     282520070.37     ","   0.59   ","    "," 0",".50 ","       0",".04      50017619.68  677911238318.43    4733488124.64    479556121    559957236","vOENznshqeaRoVfmXTdnePYEWSPzzKPUHNGVRztKzqyD                ","","","","","","","2013","1","20130101","20130117","    7454451044.83","     282520070.37","        0.59","        0.50","        0.04","      50017619.68","  677911238318.43","    4733488124.64","    479556121","    559957236","vOENznshqeaRoVfmXTdnePYEWSPzzKPUHNGVRztKzqyD                ","201312013010120","130117","7454451044.83     282520070.37        0.59        0.50        0.04    ","  5001","11238318",".43    4","733488124.64"
"20130117-113530","FIN","201312013010120130117    9793570095.49    3709647812.30     ","  35.62   ","    ","33",".09 ","       0",".38     808975324.71  208367559477.13     110388848.71    104131433    112094064","ZfEHIrDzwNBoXwgFvETGOvpmdBQNHPPXgTgZxx                      ","","","","","","","2013","1","20130101","20130117","    9793570095.49","    3709647812.30","       35.62","       33.09","        0.38","     808975324.71","  208367559477.13","     110388848.71","    104131433","    112094064","ZfEHIrDzwNBoXwgFvETGOvpmdBQNHPPXgTgZxx                      ","201312013010120","130117","9793570095.49    3709647812.30       35.62       33.09        0.38    "," 80897","67559477",".13     ","110388848.71"
"20130117-131540","FIN","201312013010120130117    7969998513.18    4853979081.92     ","  10.82   ","    ","10",".10 ","       0",".61     553710315.61  491256510914.26    6675527901.76    448514760    480717982","0000042593","","","","","","","2013","1","20130101","20130117","    7969998513.18","    4853979081.92","       10.82","       10.10","        0.61","     553710315.61","  491256510914.26","    6675527901.76","    448514760","    480717982","0000042593","201312013010120","130117","7969998513.18    4853979081.92       10.82       10.10        0.61    "," 55371","56510914",".26    6","675527901.76"
"20130117-162512","FIN","201312013010120130117    1918645208.52    1154708878.82     ","   3.05   ","    "," 3",".03 ","       0",".60     856557761.51  800431184857.56    9473632236.80    379078371    381175361","GRMgkeSiCrayLmIhgCNCEPphsQxbaYApZSoNJibfDiuJCBXcNgM         ","","","","","","","2013","1","20130101","20130117","    1918645208.52","    1154708878.82","        3.05","        3.03","        0.60","     856557761.51","  800431184857.56","    9473632236.80","    379078371","    381175361","GRMgkeSiCrayLmIhgCNCEPphsQxbaYApZSoNJibfDiuJCBXcNgM         ","201312013010120","130117","1918645208.52    1154708878.82        3.05        3.03        0.60    "," 85655","31184857",".56    9","473632236.80"
"20130117-212530","FIN","201312013010120130117    8343067454.54    4799933721.62     ","   5.21   ","    "," 4",".68 ","       0",".58     228756406.61  418217783711.81    8168967862.73    921555517   1026411060","0000014212","","","","","","","2013","1","20130101","20130117","    8343067454.54","    4799933721.62","        5.21","        4.68","        0.58","     228756406.61","  418217783711.81","    8168967862.73","    921555517","   1026411060","0000014212","201312013010120","130117","8343067454.54    4799933721.62        5.21        4.68        0.58    "," 22875","17783711",".81    8","168967862.73"
"20130118-092542","FIN","201312013010120130118    8861865676.59    1699429881.28     ","   6.84   ","    "," 6",".22 ","       0",".19     883093145.51  266015495099.65    2712721297.51    248352942    273405989","CaThbAqXJhzLFTWCQlHCBVMkCFHMTpP                             ","","","","","","","2013","1","20130101","20130118","    8861865676.59","    1699429881.28","        6.84","        6.22","        0.19","     883093145.51","  266015495099.65","    2712721297.51","    248352942","    273405989","CaThbAqXJhzLFTWCQlHCBVMkCFHMTpP                             ","201312013010120","130118","8861865676.59    1699429881.28        6.84        6.22        0.19    "," 88309","15495099",".65    2","712721297.51"
"20130119-001010","FIN","201312013010120130119    3490693607.27    1355717994.83     ","   1.69   ","    "," 1",".63 ","       0",".39     658603011.28  702206917054.31    5518215295.18    800087320    833426300","HspFgbPWlRDUvMGaxNNF                                        ","","","","","","","2013","1","20130101","20130119","    3490693607.27","    1355717994.83","        1.69","        1.63","        0.39","     658603011.28","  702206917054.31","    5518215295.18","    800087320","    833426300","HspFgbPWlRDUvMGaxNNF                                        ","201312013010120","130119","3490693607.27    1355717994.83        1.69        1.63        0.39    "," 65860","06917054",".31    5","518215295.18"
"20130119-031731","FIN","201312013010120130119    6939174633.39    2272015825.48     ","   9.45   ","    "," 8",".69 ","       0",".33      52898621.95   69065606433.80    7365269269.05    240477223    261360154","KoRdYxJGIzAASfSgWAhkfoToTGAnVdS                             ","","","","","","","2013","1","20130101","20130119","    6939174633.39","    2272015825.48","        9.45","        8.69","        0.33","      52898621.95","   69065606433.80","    7365269269.05","    240477223","    261360154","KoRdYxJGIzAASfSgWAhkfoToTGAnVdS                             ","201312013010120","130119","6939174633.39    2272015825.48        9.45        8.69        0.33    ","  5289","65606433",".80    7","365269269.05"
"20130119-054349","FIN","201312013010120130119    1694083228.24     109853613.54     ","   0.17   ","    "," 0",".14 ","       0",".06     568959273.61  801984148571.97     156836463.16    646167640    762474177","0000009446","","","","","","","2013","1","20130101","20130119","    1694083228.24","     109853613.54","        0.17","        0.14","        0.06","     568959273.61","  801984148571.97","     156836463.16","    646167640","    762474177","0000009446","201312013010120","130119","1694083228.24     109853613.54        0.17        0.14        0.06    "," 56895","84148571",".97     ","156836463.16"
"20130121-091228","FIN","201312013010120130121       3260037.24       1356659.82     ","   0.01   ","    "," 0",".01 ","       0",".42     305351485.87  612521958697.24    5071954593.07    219300729    246094793","0000038978","","","","","","","2013","1","20130101","20130121","       3260037.24","       1356659.82","        0.01","        0.01","        0.42","     305351485.87","  612521958697.24","    5071954593.07","    219300729","    246094793","0000038978","201312013010120","130121","   3260037.24       1356659.82        0.01        0.01        0.42    "," 30535","21958697",".24    5","071954593.07"
"20130121-165613","FIN","201312013010120130121    9766935255.42    4752741079.10     ","  15.41   ","    ","15",".07 ","       0",".49     988009204.29  901256667495.00    4333972098.64    308510079    315350202","UDnhfOLQRQhIEWuVxrGjJQdFGHaDmvAeAQQoUhNQWhRPrVTtHtU         ","","","","","","","2013","1","20130101","20130121","    9766935255.42","    4752741079.10","       15.41","       15.07","        0.49","     988009204.29","  901256667495.00","    4333972098.64","    308510079","    315350202","UDnhfOLQRQhIEWuVxrGjJQdFGHaDmvAeAQQoUhNQWhRPrVTtHtU         ","201312013010120","130121","9766935255.42    4752741079.10       15.41       15.07        0.49    "," 98800","56667495",".00    4","333972098.64"
"20130121-170522","FIN","201312013010120130121    3562446537.63     642396659.13     ","   1.01   ","    "," 0",".89 ","       0",".18     542410252.03  449416548390.18    8743212738.51    639058374    717917265","0000016904","","","","","","","2013","1","20130101","20130121","    3562446537.63","     642396659.13","        1.01","        0.89","        0.18","     542410252.03","  449416548390.18","    8743212738.51","    639058374","    717917265","0000016904","201312013010120","130121","3562446537.63     642396659.13        1.01        0.89        0.18    "," 54241","16548390",".18    8","743212738.51"
"20130121-180653","FIN","201312013010120130121     946195227.29     573129319.73     ","   0.95   ","    "," 0",".81 ","       0",".61     727759740.42  204960197337.90    3005563215.23    604401001    706821846","tJtEfkYFyyDzAcSWwErDjoLxaVHVdQrO                            ","","","","","","","2013","1","20130101","20130121","     946195227.29","     573129319.73","        0.95","        0.81","        0.61","     727759740.42","  204960197337.90","    3005563215.23","    604401001","    706821846","tJtEfkYFyyDzAcSWwErDjoLxaVHVdQrO                            ","201312013010120","130121"," 946195227.29     573129319.73        0.95        0.81        0.61    "," 72775","60197337",".90    3","005563215.23"
"20061118-230748","FIN","200642006100120061118    6036050257.72    4177058360.48     ","  16.79   ","    ","14",".89 ","       0",".69     309169524.36  867074265774.88    5800294479.27    248750946    280497214","XjjaENNcRVjpBxOdIseCmRLUoIbbXirOvwZVDlUAOCByJ               ","","","","","","","2006","4","20061001","20061118","    6036050257.72","    4177058360.48","       16.79","       14.89","        0.69","     309169524.36","  867074265774.88","    5800294479.27","    248750946","    280497214","XjjaENNcRVjpBxOdIseCmRLUoIbbXirOvwZVDlUAOCByJ               ","200642006100120","061118","6036050257.72    4177058360.48       16.79       14.89        0.69    "," 30916","74265774",".88    5","800294479.27"
"20061119-122415","FIN","200642006100120061119    6302743698.48    3589357748.74     ","   3.92   ","    "," 3",".29 ","       0",".57     119709179.58  433219333541.40    1344128258.89    915767259   1091137971","TXRWiYGODNEiNWjFaUfvpRQCNleGIqgzEZUYKndDeElaobBM            ","","","","","","","2006","4","20061001","20061119","    6302743698.48","    3589357748.74","        3.92","        3.29","        0.57","     119709179.58","  433219333541.40","    1344128258.89","    915767259","   1091137971","TXRWiYGODNEiNWjFaUfvpRQCNleGIqgzEZUYKndDeElaobBM            ","200642006100120","061119","6302743698.48    3589357748.74        3.92        3.29        0.57    "," 11970","19333541",".40    1","344128258.89"
